id,output_entity_id,input_entity_id,relation_type,connectivity,frequency
229265,step_6785,"iodata_[12295, 12296]",transfer,1,1
229266,"iodata_[12295, 12296]",step_5870,transfer,1,1
229267,step_5870,step_28441,invoke,1,1
229268,step_5870,iodata_79844,transfer,1,2
229269,iodata_79844,step_28441,transfer,1,1
229270,step_292,step_28441,invoke,1,1
229272,"iodata_[633, 635]",step_28441,transfer,1,1
229273,step_6785,step_29,invoke,1,1
229274,step_7314,step_29,invoke,1,1
229277,step_7314,"iodata_[2611, 2613]",transfer,1,1
229278,"iodata_[2611, 2613]",step_29,transfer,1,1
229281,"iodata_[633, 635]",step_29,transfer,1,1
229282,step_28441,step_29,invoke,1,1
229283,step_28441,"iodata_[3754, 3755]",transfer,1,1
229285,iodata_499,step_28436,transfer,1,1
229286,iodata_2325,step_28436,transfer,1,1
229287,step_28436,iodata_861,transfer,1,1
229288,step_28436,iodata_598,transfer,1,1
229289,iodata_598,step_6785,transfer,1,1
229290,iodata_57195,step_6785,transfer,1,2
229292,step_6785,iodata_4756,transfer,1,1
229293,iodata_598,step_5870,transfer,1,1
229296,iodata_109,step_7314,transfer,1,1
229328,step_27,step_16720,invoke,1,1
229330,"iodata_[425, 436]",step_16720,transfer,1,2
229332,step_2408,iodata_48751,transfer,1,2
229333,iodata_48751,step_29,transfer,1,1
229335,step_16720,"iodata_[13597, 13598]",transfer,1,2
229340,iodata_337,step_27,transfer,1,1
229342,"iodata_[425, 436]",step_2408,transfer,1,1
229367,"iodata_[182, 183]",step_93,transfer,1,1
229371,step_93,step_9427,invoke,1,1
229373,iodata_285,step_9427,transfer,1,2
229374,step_94,step_9427,invoke,1,1
229376,iodata_289,step_9427,transfer,1,1
229380,step_9427,step_321,invoke,1,1
229381,step_9427,iodata_289,transfer,1,1
229382,iodata_289,step_321,transfer,1,1
229383,step_95,step_321,invoke,1,1
229384,step_95,"iodata_[15386, 15387]",transfer,1,1
229385,"iodata_[15386, 15387]",step_321,transfer,1,1
229386,iodata_79873,step_92,transfer,1,2
229387,iodata_52439,step_92,transfer,1,1
229394,iodata_291,step_9427,transfer,1,1
229397,step_321,iodata_18013,transfer,1,1
229415,step_403,step_972,invoke,1,1
229416,step_403,"iodata_[57, 65]",transfer,1,3
229418,step_972,step_2807,invoke,1,1
229421,step_403,step_711,invoke,1,1
229424,step_28456,step_711,invoke,1,1
229425,step_28456,"iodata_[79902, 79904]",transfer,1,1
229426,"iodata_[79902, 79904]",step_711,transfer,1,1
229427,step_711,step_28458,invoke,1,1
229428,step_711,iodata_12909,transfer,1,1
229429,iodata_12909,step_28458,transfer,1,1
229430,iodata_735,step_403,transfer,1,1
229435,iodata_3594,step_28456,transfer,1,2
229437,iodata_79900,step_28456,transfer,1,1
229438,step_28456,iodata_79900,transfer,1,1
229440,iodata_79899,step_28458,transfer,1,1
229441,step_28458,"iodata_[23867, 23868]",transfer,1,1
229471,step_52,step_3943,invoke,1,1
229472,step_52,iodata_658,transfer,1,2
229473,iodata_658,step_3943,transfer,1,1
229474,step_3943,step_2948,invoke,1,1
229476,iodata_2153,step_2948,transfer,1,1
229484,step_2948,iodata_79918,transfer,1,1
229496,step_3,step_165,invoke,1,1
229499,step_165,step_28466,invoke,1,1
229500,step_165,"iodata_[37609, 37610]",transfer,1,1
229501,"iodata_[37609, 37610]",step_28466,transfer,1,1
229502,step_165,step_28468,invoke,1,1
229503,step_165,"iodata_[36709, 36713]",transfer,1,1
229504,"iodata_[36709, 36713]",step_28468,transfer,1,1
229505,step_28467,step_28468,invoke,1,1
229506,step_28467,"iodata_[182, 183]",transfer,1,3
229507,"iodata_[182, 183]",step_28468,transfer,1,1
229508,step_28466,step_217,invoke,1,1
229509,step_28466,iodata_79929,transfer,1,2
229510,iodata_79929,step_217,transfer,1,1
229511,step_28467,step_217,invoke,1,1
229513,"iodata_[182, 183]",step_217,transfer,1,1
229521,iodata_4312,step_28467,transfer,1,1
229523,iodata_79933,step_28468,transfer,1,1
229524,step_28468,iodata_2153,transfer,1,1
229525,iodata_4960,step_217,transfer,1,1
229526,iodata_79933,step_217,transfer,1,1
229552,step_30,step_98,invoke,1,1
229554,"iodata_[110, 111]",step_98,transfer,1,1
229566,step_3,iodata_8919,transfer,1,1
229568,step_98,iodata_7702,transfer,1,1
229585,step_1732,step_16066,invoke,1,2
229591,step_16066,step_529,invoke,1,2
229593,iodata_45080,step_529,transfer,1,1
229595,step_16066,iodata_21608,transfer,1,2
229596,iodata_21608,step_529,transfer,1,1
229601,"iodata_[492, 493]",step_16066,transfer,1,2
229607,iodata_20,step_529,transfer,1,1
229608,step_529,iodata_21,transfer,1,1
229625,step_3809,step_10654,invoke,1,1
229626,step_3809,iodata_198,transfer,1,2
229627,iodata_198,step_10654,transfer,1,1
229628,step_10654,step_15,invoke,1,1
229629,step_10654,iodata_1436,transfer,1,2
229630,iodata_1436,step_15,transfer,1,1
229632,step_15,iodata_425,transfer,1,1
229633,iodata_425,step_302,transfer,1,1
229643,iodata_128,step_3809,transfer,1,1
229644,iodata_79966,step_3809,transfer,1,1
229646,iodata_128,step_10654,transfer,1,1
229647,iodata_7767,step_10654,transfer,1,1
229650,,step_302,transfer,1,1
229653,iodata_217,step_711,transfer,1,1
229654,iodata_6144,step_711,transfer,1,1
229655,step_711,iodata_2519,transfer,1,1
229685,step_103,iodata_252,transfer,1,1
229686,"iodata_[18, 19]",step_120,transfer,1,1
229689,"iodata_[18, 19]",step_596,transfer,1,1
229690,iodata_13926,step_596,transfer,1,1
229691,step_596,"iodata_[1999, 2000]",transfer,1,1
229693,iodata_11847,step_43,transfer,1,1
229715,step_778,step_177,invoke,1,1
229718,"iodata_[182, 183]",step_469,transfer,1,2
229720,step_177,step_121,invoke,1,1
229722,"iodata_[182, 183]",step_121,transfer,1,1
229723,step_121,step_28496,invoke,1,1
229725,iodata_180,step_28496,transfer,1,1
229726,step_177,step_28497,invoke,1,1
229728,"iodata_[182, 183]",step_28497,transfer,1,1
229729,step_28496,step_28497,invoke,1,1
229730,step_28496,iodata_80013,transfer,1,2
229731,iodata_80013,step_28497,transfer,1,1
229735,step_28497,step_390,invoke,1,1
229736,step_28497,iodata_133,transfer,1,1
229737,iodata_133,step_390,transfer,1,1
229738,step_28497,step_55,invoke,1,1
229739,step_28497,"iodata_[182, 183]",transfer,1,1
229742,iodata_733,step_778,transfer,1,1
229743,iodata_2556,step_778,transfer,1,1
229745,step_778,iodata_733,transfer,1,1
229746,step_778,iodata_2911,transfer,1,1
229748,iodata_3703,step_177,transfer,1,1
229754,iodata_252,step_28497,transfer,1,1
229755,iodata_733,step_28497,transfer,1,1
229756,"iodata_[518, 520]",step_28497,transfer,1,1
229758,iodata_733,step_390,transfer,1,1
229790,step_120,step_11556,invoke,1,1
229793,step_11556,step_2927,invoke,1,1
229794,step_11556,"iodata_[28720, 28723]",transfer,1,3
229795,"iodata_[28720, 28723]",step_2927,transfer,1,1
229797,step_11556,step_390,invoke,1,1
229799,"iodata_[28720, 28723]",step_390,transfer,1,1
229800,step_2927,step_390,invoke,1,1
229801,step_2927,iodata_80033,transfer,1,2
229802,iodata_80033,step_390,transfer,1,1
229807,iodata_5563,step_120,transfer,1,1
229809,step_120,iodata_917,transfer,1,1
229810,step_120,iodata_4827,transfer,1,1
229812,iodata_1154,step_2927,transfer,1,1
229816,iodata_1483,step_390,transfer,1,1
229817,step_47,iodata_30584,transfer,1,1
229836,step_1963,step_520,invoke,1,1
229837,step_1963,iodata_283,transfer,1,3
229838,iodata_283,step_520,transfer,1,1
229839,step_120,step_520,invoke,1,1
229840,step_120,iodata_27645,transfer,1,2
229841,iodata_27645,step_520,transfer,1,1
229842,step_520,step_29,invoke,1,1
229843,step_520,iodata_13295,transfer,1,1
229844,iodata_13295,step_29,transfer,1,1
229845,step_1963,step_9142,invoke,1,1
229847,iodata_283,step_9142,transfer,1,1
229848,iodata_80039,step_1963,transfer,1,1
229850,iodata_11847,step_120,transfer,1,1
229851,iodata_80042,step_120,transfer,1,1
229854,iodata_1390,step_520,transfer,1,1
229855,iodata_641,step_520,transfer,1,2
229856,iodata_12568,step_520,transfer,1,1
229858,step_29,iodata_80051,transfer,1,1
229859,iodata_12568,step_9142,transfer,1,1
229860,step_9142,iodata_1248,transfer,1,1
229879,step_18791,step_116,invoke,1,1
229882,step_116,step_4479,invoke,1,1
229883,step_116,iodata_24979,transfer,1,1
229884,iodata_24979,step_4479,transfer,1,1
229885,step_4479,step_28496,invoke,1,1
229887,iodata_346,step_28496,transfer,1,1
229888,step_28496,step_392,invoke,1,1
229889,step_28496,"iodata_[80063, 80064]",transfer,1,1
229890,"iodata_[80063, 80064]",step_392,transfer,1,1
229891,step_392,step_8968,invoke,1,1
229892,step_392,"iodata_[80067, 80068]",transfer,1,1
229893,"iodata_[80067, 80068]",step_8968,transfer,1,1
229895,iodata_5387,step_18791,transfer,1,1
229896,iodata_27645,step_28496,transfer,1,1
229897,iodata_733,step_392,transfer,1,1
229898,iodata_641,step_392,transfer,1,1
229899,step_8968,iodata_80069,transfer,1,1
229917,step_2347,step_20529,invoke,1,1
229919,iodata_227,step_20529,transfer,1,1
229920,step_2347,step_19332,invoke,1,1
229922,iodata_227,step_19332,transfer,1,1
229923,step_20529,step_19332,invoke,1,1
229924,step_20529,iodata_80078,transfer,1,2
229925,iodata_80078,step_19332,transfer,1,2
229926,step_19332,step_11,invoke,1,1
229927,step_19332,iodata_80082,transfer,1,2
229928,iodata_80082,step_11,transfer,1,1
229930,iodata_20633,step_2347,transfer,1,1
229931,iodata_175,step_2347,transfer,1,1
229932,iodata_94,step_2347,transfer,1,1
229933,iodata_7160,step_2347,transfer,1,1
229935,iodata_533,step_20529,transfer,1,1
229936,iodata_3753,step_20529,transfer,1,1
229938,"iodata_[6597, 6599]",step_19332,transfer,1,1
229940,iodata_11,step_19332,transfer,1,1
229943,step_11,iodata_69364,transfer,1,1
229962,step_28520,step_1148,invoke,1,1
229963,step_28520,"iodata_[6131, 6132]",transfer,1,2
229964,"iodata_[6131, 6132]",step_1148,transfer,1,1
229965,step_1148,step_503,invoke,1,1
229966,step_1148,iodata_5632,transfer,1,1
229967,iodata_5632,step_503,transfer,1,1
229968,iodata_70,step_28520,transfer,1,1
229970,iodata_70,step_28521,transfer,1,1
229971,step_28521,iodata_867,transfer,1,1
229972,iodata_5799,step_1148,transfer,1,1
229973,iodata_888,step_503,transfer,1,1
229974,step_503,iodata_80093,transfer,1,1
229987,step_1148,step_43,invoke,1,1
229988,step_1148,iodata_273,transfer,1,2
229990,iodata_75,step_3,transfer,1,1
229991,iodata_80095,step_3,transfer,1,1
229992,iodata_14627,step_3,transfer,1,1
229993,step_3,"iodata_[1250, 1251]",transfer,1,1
229994,iodata_80098,step_14824,transfer,1,1
229995,step_14824,iodata_4368,transfer,1,1
229996,iodata_68704,step_13538,transfer,1,1
229997,step_13538,"iodata_[1194, 1195]",transfer,1,1
229998,"iodata_[1589, 1591]",step_1148,transfer,1,1
229999,iodata_1215,step_1148,transfer,1,1
230000,iodata_4368,step_1148,transfer,1,1
230002,"iodata_[1589, 1591]",step_520,transfer,1,1
230003,iodata_733,step_520,transfer,1,1
230005,iodata_737,step_43,transfer,1,1
230007,iodata_94,step_43,transfer,1,1
230008,step_43,iodata_3743,transfer,1,1
230035,step_2140,iodata_4368,transfer,1,1
230036,iodata_4368,step_2140,transfer,1,1
230037,step_3,step_1441,invoke,1,1
230038,step_3,iodata_5399,transfer,1,1
230039,iodata_5399,step_1441,transfer,1,1
230040,step_1441,step_16155,invoke,1,1
230041,step_1441,"iodata_[25741, 25742]",transfer,1,1
230042,"iodata_[25741, 25742]",step_16155,transfer,1,1
230043,step_2140,step_89,invoke,1,1
230044,step_2140,iodata_36856,transfer,1,2
230045,iodata_36856,step_89,transfer,1,1
230046,step_16155,step_89,invoke,1,1
230047,step_16155,iodata_13296,transfer,1,2
230048,iodata_13296,step_89,transfer,1,1
230051,iodata_423,step_3,transfer,1,1
230052,iodata_6128,step_1441,transfer,1,1
230053,iodata_1483,step_1441,transfer,1,1
230055,"iodata_[42663, 42664]",step_89,transfer,1,1
230056,step_89,iodata_737,transfer,1,1
230073,step_2140,step_6061,invoke,1,1
230075,"iodata_[6131, 6132]",step_6061,transfer,1,1
230076,step_11650,step_6061,invoke,1,1
230077,step_11650,"iodata_[1194, 1195]",transfer,1,2
230078,"iodata_[1194, 1195]",step_6061,transfer,1,2
230079,step_6061,step_1148,invoke,1,1
230080,step_6061,iodata_3753,transfer,1,3
230081,iodata_3753,step_1148,transfer,1,1
230082,step_6061,step_89,invoke,1,1
230084,iodata_3753,step_89,transfer,1,1
230086,step_1148,"iodata_[80136, 80138]",transfer,1,1
230087,"iodata_[80136, 80138]",step_89,transfer,1,1
230088,step_89,step_446,invoke,1,1
230090,iodata_273,step_446,transfer,1,1
230092,iodata_16298,step_11650,transfer,1,1
230094,iodata_80131,step_6061,transfer,1,1
230098,iodata_11,step_446,transfer,1,1
230099,iodata_94,step_446,transfer,1,1
230100,step_446,iodata_4940,transfer,1,1
230121,step_28542,step_878,invoke,1,1
230122,step_28542,iodata_4518,transfer,1,2
230123,iodata_4518,step_878,transfer,1,1
230124,step_28544,step_878,invoke,1,1
230125,step_28544,"iodata_[80153, 80160]",transfer,1,1
230126,"iodata_[80153, 80160]",step_878,transfer,1,1
230127,step_28545,step_878,invoke,1,1
230128,step_28545,"iodata_[44535, 44537]",transfer,1,2
230129,"iodata_[44535, 44537]",step_878,transfer,1,2
230132,iodata_11947,step_28542,transfer,1,1
230133,iodata_1650,step_28542,transfer,1,1
230134,iodata_175,step_28542,transfer,1,1
230135,iodata_916,step_28542,transfer,1,1
230137,iodata_80149,step_4928,transfer,1,1
230138,iodata_217,step_4928,transfer,1,1
230139,step_4928,iodata_142,transfer,1,1
230140,iodata_38324,step_28544,transfer,1,1
230141,iodata_11947,step_28545,transfer,1,1
230142,iodata_508,step_28545,transfer,1,1
230143,iodata_916,step_878,transfer,1,1
230144,step_878,iodata_80162,transfer,1,1
230169,"iodata_[18, 19]",step_17876,transfer,1,1
230170,step_17876,step_4036,invoke,1,1
230171,step_17876,"iodata_[18, 19]",transfer,1,3
230172,"iodata_[18, 19]",step_4036,transfer,1,1
230173,step_4036,step_4312,invoke,1,1
230174,step_4036,"iodata_[80171, 80172]",transfer,1,1
230175,"iodata_[80171, 80172]",step_4312,transfer,1,1
230176,step_17876,step_28552,invoke,1,1
230178,"iodata_[18, 19]",step_28552,transfer,1,1
230179,step_4312,step_28552,invoke,1,1
230180,step_4312,"iodata_[14317, 14319]",transfer,1,2
230181,"iodata_[14317, 14319]",step_28552,transfer,1,1
230185,iodata_50106,step_17876,transfer,1,1
230187,iodata_33,step_4036,transfer,1,1
230189,iodata_2368,step_28552,transfer,1,1
230190,iodata_74602,step_28552,transfer,1,1
230191,iodata_4,step_28552,transfer,1,1
230192,step_28552,iodata_1872,transfer,1,1
230211,step_28554,step_28555,invoke,1,1
230212,step_28554,iodata_80184,transfer,1,2
230213,iodata_80184,step_28555,transfer,1,1
230214,step_28555,step_28556,invoke,1,1
230215,step_28555,iodata_80187,transfer,1,2
230216,iodata_80187,step_28556,transfer,1,1
230217,step_28556,step_28557,invoke,1,1
230218,step_28556,iodata_80192,transfer,1,2
230219,iodata_80192,step_28557,transfer,1,1
230220,step_28557,step_430,invoke,1,1
230221,step_28557,iodata_31180,transfer,1,2
230222,iodata_31180,step_430,transfer,1,1
230223,iodata_70,step_4284,transfer,1,1
230224,iodata_3670,step_4284,transfer,1,1
230225,iodata_128,step_4284,transfer,1,1
230226,step_4284,iodata_80181,transfer,1,1
230227,iodata_32181,step_28554,transfer,1,1
230228,iodata_41548,step_28554,transfer,1,1
230230,iodata_5563,step_28555,transfer,1,2
230233,iodata_434,step_28556,transfer,1,1
230234,iodata_5563,step_28556,transfer,1,1
230235,iodata_3670,step_28556,transfer,1,1
230236,iodata_41548,step_28556,transfer,1,1
230238,iodata_434,step_28557,transfer,1,1
230239,iodata_1984,step_28557,transfer,1,1
230240,iodata_41548,step_28557,transfer,1,1
230242,iodata_1422,step_430,transfer,1,1
230274,iodata_16586,step_182,transfer,1,1
230279,step_639,iodata_14751,transfer,1,4
230283,iodata_14751,step_124,transfer,1,1
230286,iodata_14751,step_170,transfer,1,1
230287,step_124,step_170,invoke,1,1
230290,step_170,step_2948,invoke,1,1
230292,iodata_14751,step_2948,transfer,1,1
230296,step_54,step_16235,invoke,1,1
230299,step_16235,step_60,invoke,1,1
230300,step_16235,"iodata_[920, 921]",transfer,1,1
230301,"iodata_[920, 921]",step_60,transfer,1,1
230302,step_16235,step_59,invoke,1,1
230303,step_16235,iodata_65502,transfer,1,1
230304,iodata_65502,step_59,transfer,1,1
230306,step_60,iodata_133,transfer,1,1
230307,iodata_133,step_59,transfer,1,1
230308,step_60,step_2339,invoke,1,1
230310,iodata_194,step_2339,transfer,1,1
230313,iodata_1111,step_182,transfer,1,2
230324,iodata_5399,step_124,transfer,1,1
230325,iodata_18927,step_124,transfer,1,1
230327,"iodata_[21810, 21811]",step_170,transfer,1,1
230329,iodata_3046,step_2948,transfer,1,1
230332,step_2948,iodata_3046,transfer,1,1
230333,iodata_3046,step_54,transfer,1,1
230340,iodata_17,step_59,transfer,1,1
230341,iodata_175,step_59,transfer,1,1
230343,iodata_175,step_2339,transfer,1,1
230344,iodata_17,step_2339,transfer,1,1
230345,iodata_4156,step_2339,transfer,1,1
230346,step_2339,iodata_1576,transfer,1,1
230388,step_25984,step_28573,invoke,1,1
230389,step_25984,"iodata_[80245, 80256]",transfer,1,6
230390,"iodata_[80245, 80256]",step_28573,transfer,1,10
230393,step_25984,"iodata_[80245, 80258]",transfer,1,2
230394,"iodata_[80245, 80258]",step_28573,transfer,1,2
230406,step_28573,"iodata_[80245, 80256]",transfer,1,5
230414,iodata_80241,step_25984,transfer,1,2
230416,iodata_5727,step_25984,transfer,1,1
230417,iodata_80242,step_25984,transfer,1,1
230419,iodata_80241,step_114,transfer,1,2
230420,iodata_80242,step_114,transfer,1,2
230421,iodata_5727,step_114,transfer,1,2
230424,iodata_80244,step_114,transfer,1,1
230426,step_114,iodata_1172,transfer,1,1
230427,iodata_80264,step_28573,transfer,1,1
230428,iodata_80265,step_28573,transfer,1,1
230465,step_176,step_24,invoke,1,1
230466,step_176,iodata_305,transfer,1,3
230467,iodata_305,step_24,transfer,1,1
230468,step_167,step_28580,invoke,1,1
230470,"iodata_[110, 111]",step_28580,transfer,1,3
230471,step_62,step_28580,invoke,1,1
230474,step_22,step_28580,invoke,1,1
230476,iodata_77,step_28580,transfer,1,1
230477,step_176,step_28580,invoke,1,1
230479,iodata_305,step_28580,transfer,1,1
230480,step_24,step_28580,invoke,1,1
230482,"iodata_[84, 85]",step_28580,transfer,1,1
230486,iodata_22886,step_167,transfer,1,1
230490,iodata_11,step_176,transfer,1,1
230495,iodata_4,step_28580,transfer,1,1
230496,iodata_109,step_28580,transfer,1,1
230497,iodata_22886,step_28580,transfer,1,1
230498,step_28580,iodata_80286,transfer,1,1
230521,step_167,step_1538,invoke,1,1
230524,step_7265,step_1538,invoke,1,1
230525,step_116,step_1538,invoke,1,1
230527,iodata_533,step_1538,transfer,1,1
230528,step_116,iodata_536,transfer,1,1
230529,iodata_536,step_1538,transfer,1,1
230531,step_102,iodata_5285,transfer,1,2
230532,iodata_5285,step_566,transfer,1,1
